cartodb_id,the_geom,site_id,name,street,plaque_location,type,town,prov,reason_for_designation,latitude_wgs84,longitude_wgs84,cartodb_georef_status
1094,0101000020E6100000E12879758E1D51C0BD1DE1B4E0414840,2486,Establishment and Role of the St. Lawrence River Pilots,1034 Lighthouse Road,Pointe-au-Père Lighthouse NHSC,Historic Events,Pointe-au-Père,Quebec,Piloting on the St. Lawrence River by an organized body of river pilots has marked the history of navigation on the St. Lawrence River for over 350 years,48.517414,-68.468913,true
1041,0101000020E6100000166A4DF38E9F5EC04CE0D6DD3C7D4A40,2433,Collins' Overland Telegraph,corner of Carson Ave. and Front Street,City Park,Historic Events,Quesnel,British Columbia,"Intended to link Europe and America via Russia, abandoned in 1867",52.975376,-122.498176,true
1921,0101000020E610000029ED0DBE30C354C0FB3F87F9F20E4540,3313,"Richardson, Major John",<Null>,<Null>,Historic Persons,Amherstburg,Ontario,"Soldier in War of 1812, captured at Battle of the Thames; poet and novelist, founded the New Era journal",42.107983,-83.113467,true
1412,0101000020E610000029ED0DBE30C354C0FB3F87F9F20E4540,2804,Wyandot (Hurons),County Rd. 20 (Front Rd. N.) and County Rd. 10,"In Wyandotte Cemetery,  3.2 km north of Amherstburg",Historic Events,Amherstburg,Ontario,"Huron and Petun who resettled in Windsor area in the 18th-century; War of 1812",42.144633,-83.113583,true
1317,0101000020E610000029ED0DBE30C354C0FB3F87F9F20E4540,2709,Pro Patria,Dalhousie Street,Water Works Park,Historic Events,Amherstburg,Ontario,"Seamen of the Royal Navy and Provincial Marine; War of 1812",42.103451,-83.114016,true
1556,0101000020E6100000BD6F7CED996D50C0A514747B49895040,2948,"Davis, John",<Null>,<Null>,Historic Persons,Pangnirtung,Nunavut,"Arctic explorer, three Northwest Passage expeditions (1585-87)",66.133083,-65.6778,true
1437,0101000020E6100000BD6F7CED996D50C0A514747B49895040,2829,"Baffin, William",<Null>,<Null>,Historic Persons,Pangnirtung,Nunavut,"Arctic explorer, mapped Hudson Strait and Davis Strait (1615-16)",66.133083,-65.6778,true
1058,0101000020E61000005AF5B9DA8A0952C01AFA27B858D54640,2450,Craig's Road,<Null>,Memorial Park,Historic Events,Richmond,Quebec,"Direct route from Quebec to New England, built in 1810",45.666667,-72.15,true
1682,0101000020E6100000003ACC97171054C0DE9387855A9F4540,3074,"Hoodless, Adelaide Hunter",359 Blue Lake Road,<Null>,Historic Persons,St. George,Ontario,"Advocate of domestic reform; active in YWCA, National Council of Women and VON; active in founding three faculties of household science and the Womens' Institutes",43.236867,-80.296783,true
1425,0101000020E6100000EE5A423EE8DB5DC0B28009DCBA9B4B40,2817,"Albright, William Donald",<Null>,Beaverlodge Research Farm,Historic Persons,Beaverlodge,Alberta,"Journalist and agriculturalist, promoted development of Peace River district",55.218203,-119.434817,true
1256,0101000020E610000006BB61DBA2EC4FC0BF823463D14C4740,2648,Mi'kmaq on Malpeque Bay,<Null>,<Null>,Historic Events,Lennox Island,Prince Edward Island,"Traditional hunting, fishing and gathering for the Mi'kmaq",46.599507,-63.856234,true
1461,0101000020E6100000DBC4C9FD0EC154C083177D0569264540,2853,"Bibb, Mary and Henry","between Riverside Dr. and Pitt St., east of Goyeau St.",Civic Green (Windsor Park),Historic Persons,Windsor,Ontario,"Influenced the development of the African Canadian community through their newspaper, ""Voice of the Fugitive""",42.300561,-83.076319,true
1384,0101000020E6100000DBC4C9FD0EC154C083177D0569264540,2776,Underground Railroad,200 Pitt Street East,<Null>,Historic Events,Windsor,Ontario,"Canada as a haven for refugee slaves, 1850-65",42.319767,-83.036733,true
1179,0101000020E6100000DBC4C9FD0EC154C083177D0569264540,2571,Fugitive Slave Movement,<Null>,<Null>,Historic Events,Windsor,Ontario,"Canada as a haven for refugee slaves, 1850-65",42.318577,-83.041513,true
1024,0101000020E6100000DBC4C9FD0EC154C083177D0569264540,2416,Capture of Detroit,<Null>,<Null>,Historic Events,Windsor,Ontario,"War of 1812, surrender of Detroit to General Brock",42.283738,-83.08658,true
994,0101000020E6100000693A3B191CD54BC0D6A8876874774840,2386,Beothuks,16 St. Catherine Street,Mary March Provincial Museum,Historic Events,Grand Falls,Newfoundland and Labrador,Now extinct Aboriginal inhabitants of Newfoundland,48.937577,-55.656965,true
1676,0101000020E6100000C8CD70033E0954C0884677103BCF4540,3068,"Hill, James Jerome",Highway 7,Eramosa Township Building opposite soldiers monument,Historic Persons,Rockwood,Ontario,Red River Transportation Company (1856) and Great Northern Railway,43.61655,-80.14605,true
1994,0101000020E6100000E275FD82DDD651C0910A630B416E4740,3386,"Tahourenche, François-Xavier Picard",186 Nicolas-Vincent Street,Tsawenhoni House,Historic Persons,Wendake,Quebec,"Shaped the history of his nation by keeping archives and heritage objects that reflect the life, history and values of the Huron-Wendat people",46.856574,-71.355338,true
1729,0101000020E6100000E275FD82DDD651C0910A630B416E4740,3121,"La8inonkie, Marguerite Vincent",186 Nicolas-Vincent Street,Tsawenhoni House,Historic Persons,Wendake,Quebec,Brought to light the quality of the work and creativity of the artisans of Lorette and today is among the rare known artisans associated with this quality production,46.85662,-71.355374,true
1083,0101000020E6100000E275FD82DDD651C0910A630B416E4740,2475,Dispersal of Huron-Wendat from Huronia,Bastien Boulevard,beside bridge across Saint Charles River,Historic Events,Wendake,Quebec,Dispersal circa 1650 and their ultimate settlement in Old Wendake in 1697,46.855814,-71.355432,true
1964,0101000020E6100000CA37DBDC98AA50C0DBA7E33103F94640,3356,"Sherman, Francis Joseph",686 Queen Street,Playhouse Lawn,Historic Persons,Fredericton,New Brunswick,Work demonstrates a fine craftsmanship and mastery of the sonnet form,45.960619,-66.637181,true
1963,0101000020E6100000CA37DBDC98AA50C0DBA7E33103F94640,3355,"Sherman, Francis Joseph",<Null>,"Poets' Corner, Harriet Irving Library",Historic Persons,Fredericton,New Brunswick,Work demonstrates a fine craftsmanship and mastery of the sonnet form,45.946057,-66.643063,true
1925,0101000020E6100000CA37DBDC98AA50C0DBA7E33103F94640,3317,"Roberts, Sir Charles G. D.",<Null>,Poets' Corner - University of New Brunswick,Historic Persons,Fredericton,New Brunswick,Father of English-Canadian Poetry,45.946503,-66.642743,true
1872,0101000020E6100000CA37DBDC98AA50C0DBA7E33103F94640,3264,"Odell, Jonathan",808 Brunswick St. (corner of Church St.),"On the grounds of the ""Deanery""",Historic Persons,Fredericton,New Brunswick,"Clergyman, surgeon, poet, Secretary of New Brunswick (1784-1812)",45.957139,-66.635829,true
1773,0101000020E6100000CA37DBDC98AA50C0DBA7E33103F94640,3165,"MacLeod, Pegi Nicol",<Null>,"Observatory Art Centre, University of New Brunswick",Historic Persons,Fredericton,New Brunswick,"Highly talented painter widely admired by other artists; left a large body of painting in a unique and dynamic modernist style",45.948025,-66.641046,true
1661,0101000020E6100000CA37DBDC98AA50C0DBA7E33103F94640,3053,"Hart, Julia Catherine (Beckwith)",<Null>,"Harriet Irving Library, University of New Brunswick",Historic Persons,Fredericton,New Brunswick,"Author of ""St. Ursula's Convent"" (1824) first published novel by native-born Canadian",45.946161,-66.643065,true
1634,0101000020E6100000CA37DBDC98AA50C0DBA7E33103F94640,3026,"Gibson, Alexander ""Boss""",Union and Gibson Street,Carleton Park,Historic Persons,Fredericton,New Brunswick,Pivotal figure in the economy of Atlantic Canada at a time of transformation and integration within the national economy,45.962234,-66.625595,true
1605,0101000020E6100000CA37DBDC98AA50C0DBA7E33103F94640,2997,"Fisher, Charles",706 Queen Street,Legislative Assembly Building,Historic Persons,Fredericton,New Brunswick,"Father of Confederation, Premier of New Brunswick (1851-61)",45.959399,-66.635749,true
1583,0101000020E6100000CA37DBDC98AA50C0DBA7E33103F94640,2975,"Douglas, Sir Howard",706 Queen Street,in Legislative Assembly Building,Historic Persons,Fredericton,New Brunswick,"Lieutenant-Governor of New Brunswick (1823-31), Chancellor of King's College, University of New Brunswick",45.959399,-66.635749,true
1504,0101000020E6100000CA37DBDC98AA50C0DBA7E33103F94640,2896,"Carman, Bliss",83 Shore Street,Bliss Carman House,Historic Persons,Fredericton,New Brunswick,One of Canada's best-known poets,45.953462,-66.633076,true
1503,0101000020E6100000CA37DBDC98AA50C0DBA7E33103F94640,2895,"Carman, Bliss",Dineen Drive,University of New Brunswick - front lawn of Harriet Irving Building,Historic Persons,Fredericton,New Brunswick,One of Canada's best-known poets,45.9466,-66.642729,true
1140,0101000020E6100000CA37DBDC98AA50C0DBA7E33103F94640,2532,First Ministry of Health,706 Queen Street,On the grounds of the Legislative Assembly Building,Historic Events,Fredericton,New Brunswick,"Established in 1918, W. F. Roberts, M.D. was first minister",45.959399,-66.635749,true
1125,0101000020E6100000ECDD1FEF558B52C04D4A41B797844640,2517,First Butter Factory in Canada,2800 Fairview Road,on the property of Champlain Mills Products Company,Historic Events,Athelstan,Quebec,"Established in 1873, followed by dairy schools to develop the industry",45.033333,-74.183333,true
1267,0101000020E61000007B6649809A0650C0F67F0EF3E5014740,2659,Missaguash - Baie Verte Portage / Pre-contact Indian Portage,Highway 970,cut stone cairn,Historic Events,Baie Verte,New Brunswick,Important route from Gulf of St. Lawrence to the Bay of Fundy,46.018947,-64.101799,true
1238,0101000020E6100000BCAE5FB01B2E50C062F3716DA8044640,2630,Liverpool Privateers,<Null>,Fort Point Park,Historic Events,Liverpool,Nova Scotia,"Protected Nova Scotia coast, fought French, Spanish and American ships",44.043739,-64.708039,true
1262,0101000020E61000008E23D6E253BA50C0A9C1340C1F794A40,2654,Mining,<Null>,<Null>,Historic Events,Labrador City,Newfoundland and Labrador,In the 1890s major deposits were discovered in western Labrador,52.95,-66.916667,true
2057,0101000020E61000005BCEA5B8AA9E50C0261E5036E5EA4640,3449,"Wilmot, Robert Duncan",<Null>,<Null>,Historic Persons,Oromocto,New Brunswick,"Father of Confederation, senator",45.848781,-66.4788,true
1377,0101000020E6100000DBF97E6ABCEA59C04E7FF62345444940,2769,Territorial Grain Growers Association,Johnston Ave and Hwy 56,<Null>,Historic Events,Indian Head,Saskatchewan,"First successful farm organization in western Canada, 1902",50.528083,-103.67695,true
1104,0101000020E6100000DBF97E6ABCEA59C04E7FF62345444940,2496,Establishment of the Experimental Farm Branch,Valley Road at 18th Street,<Null>,Historic Events,Indian Head,Saskatchewan,"5 experimental farms established by the federal government, 1886",50.524972,-103.656435,true
1061,0101000020E610000031B610E4A0785BC02A5778978BC84840,2453,Creation of the Northwest Mounted Police,<Null>,Fort Walsh National Historic Site,Historic Events,Fort Walsh,Saskatchewan,"Created to exercise Canadian sovereignty and enforce law, 1873",49.574661,-109.87537,true
1145,0101000020E6100000126BF129004A58C091D0967329924840,2537,First Railway in Western Canada,corner of Centennial and Waddell Streets,Park adjacent to rail line,Historic Events,Dominion City,Manitoba,"From St. Boniface to United States border, 1877-78",49.142367,-97.155967,true
1046,0101000020E6100000CC7F48BF7D715E40B62DCA6C903140C0,2438,Construction of Dundas Street / Governor's Road,310 Governor,In front of Highland Secondary School,Historic Events,Dundas,Ontario,"Road from Burlington Bay to Thames River, 1793-94",43.258517,-79.977183,true
1152,0101000020E610000065FCFB8C0BF153C00FB9196EC09B4540,2544,First Women's Institute,552 Ridge Road,Erland Lee (Musem) Home NHSC,Historic Events,Stoney Creek,Ontario,Foundation of the first women's institute in Canada in 1897,43.207,-79.722067,true
1004,0101000020E6100000EC12D55B03B34EC025E99AC937D34640,2396,Building of the Canso Causeway,4 Fleur de Lis Trail,<Null>,Historic Events,Port Hastings,Nova Scotia,"United Cape Breton physically, economically, and symbolically to the rest of Canada",45.647875,-61.41235,true
1694,0101000020E610000065AA605452435CC065C22FF5F36E4940,3086,Isapó'ó'mahsika (Isapo-Muxika   Crowfoot),<Null>,"North of Crowfoot Hall, west of Gleichen Highway",Historic Persons,Gleichen,Alberta,"Blackfoot chief, diplomat, established peace with the Plains Cree; Northwest Rebellion 1885",50.866323,-113.052561,true
1071,0101000020E61000009A999999992958C0A83AE466B8D54840,2463,Dawson Road,<Null>,In front of the Municipal Hall,Historic Events,Ste. Anne,Manitoba,"Land and water route from Lake Superior to Red River, completed 1871",49.669871,-96.646959,true
1677,0101000020E6100000EB73B515FB2F54C085CE6BEC12914540,3069,"Hincks, Sir Francis",Hunter and Light Streets,grounds of County Court House,Historic Persons,Woodstock,Ontario,"Important reform politician 1840s, led the government of the Province of Canada (1851-54)",43.131467,-80.760633,true
1290,0101000020E610000039622D3E05E85DC065A54929E8EA4840,2682,Okanagan Brigade Trail,Corner of Main St.. and Old Okanagan Hwy.,<Null>,Historic Events,Westbank,British Columbia,Fur trade route used between 1811 and 1848,49.829749,-119.625258,true
1208,0101000020E61000001B2AC6F99B3858C051DA1B7C61124940,2600,Indian Treaty Nº 1,Highway 9,Outside the west wall/gateway to Lower Fort Garry NHSC,Historic Events,Selkirk,Manitoba,"Signed in 1871, Ojibway and Swampy Cree ceded Territory of Manitoba",50.109712,-96.935272,true
1248,0101000020E61000005131CEDF84E050C01FF46C567DFE4640,2640,Meductic-Eel River Portage,<Null>,<Null>,Historic Events,Meductic,New Brunswick,Formed part of the main route of travel between Acadia and New England,45.992693,-67.480531,true
1189,0101000020E610000017B7D100DEDC59C0C442AD69DE3D4940,2581,Grain Growers Grain Company,<Null>,<Null>,Historic Events,Sintaluta,Saskatchewan,"Formed in 1905, first grain producer co-operative; led to the wheat pools and the Canadian Wheat Board",50.478033,-103.449648,true
1863,0101000020E61000003D2CD49AE6C14FC0C095ECD808E84640,3255,"Newcomb, Simon",Highway 6,<Null>,Historic Persons,Wallace Bridge,Nova Scotia,"Astronomer, United States Naval Observatory, director of the Nautical Almanac (1877-97)",45.812587,-63.514194,true
1214,0101000020E61000001EFE9AAC513350C02D26361FD70E4740,2606,Intercolonial Railway,<Null>,<Null>,Historic Events,Moncton,New Brunswick,"First railway connecting central Canada and Maritimes, 1876",46.087931,-64.777117,true
1813,0101000020E61000009886E123621054C004CAA65CE1C54540,3205,"McCrae, Lieutenant-Colonel John",108 Water Street,on the McCrae House NHSC,Historic Persons,Guelph,Ontario,"Canadian army physician, wrote ""In Flanders Fields"", World War I",43.536152,-80.244733,true
1703,0101000020E61000009886E123621054C004CAA65CE1C54540,3095,"Johnson, Edward",<Null>,<Null>,Historic Persons,Guelph,Ontario,"Opera singer, general manager of the Metropolitan Opera Company (1935-50)",43.544155,-80.247827,true
1923,0101000020E61000005A47551344C94FC05890662C9A524640,3315,"Ritchie, John William",Belmont-on-the-Arm,<Null>,Historic Persons,Halifax,Nova Scotia,"Father of Confederation, Nova Scotia Supreme Court Justice (1870-82)",44.62997,-63.58893,true
1913,0101000020E61000005A47551344C94FC05890662C9A524640,3305,"Ralston, James Layton",<Null>,on wall of Ralston Building,Historic Persons,Halifax,Nova Scotia,"Federal Minister of National Defence (1926-30, 1940-44)",44.645529,-63.571642,true
1909,0101000020E61000005A47551344C94FC05890662C9A524640,3301,"Preston, Reverend Richard",5457 Cornwallis Street,Cornwallis Street African United Baptist Church,Historic Persons,Halifax,Nova Scotia,Leading figure in Nova Scotia's Black community in the first half of the 19th-century,44.652667,-63.58366,true
1864,0101000020E61000005A47551344C94FC05890662C9A524640,3256,"Newton, Gilbert Stuart",6100 University Ave.,"Dalhousie University, School of Business Administration, Kenneth C. Rowe Management Building",Historic Persons,Halifax,Nova Scotia,"Painter, member of the Royal Academy (1834-35)",44.637162,-63.588301,true
